"","Rating","Text"
"469",2.5,"  This movie is blah. All it is is up and brave put together. Then they put situations or people that most people have in there life and fool u in to thinking that it's a good film. If u like Pixar movies then watch it me there last good movie was walle and it's been going down ever since #moviepass"
"470",5,"  must watch, incredible, brilliant, touching...simply outstanding"
"471",5,"  I got very into this movie. It was way more emotional than I expected. Bring a tissue. Fantastic movie."
"472",5,"  Beautiful movie.. I love it!"
"473",5,"  At times breathtaking, and heart warming throughout. This has jumped to the upper echelon on Pixar movies for sure. Coco is the best story about the importance of family that I have experienced in a long long time. And I left the theater thinking of ways that I could be a better son, grandson, cousin, etc. I cant think of many things in life, much less movies, that have had that effect on me. There are flaws to find if you look really hard, but it would be the same as scouring a canvas for stray brush strokes. Doing so would make you miss the point. Instant classic movie for sure and an 'A+' from me."
"474",5,"  Coco shows how Pixar got into perfection. Full of colors, music and love. Perfection...."
"475",4.5,"  Come in tanti altri suoi film la Pixar dimostra di poter produrre capolavori sia per grandi che per piccoli. Coco è la giusta proporzione tra intrattenimento visivo per bambini ed emozioni sincere e profonde per un pubblico adulto di tutte le età. Questa volta ci viene proposta una storia in stile messicano che esplora temi molto delicati e difficili da raccontare, riuscendo però a mantenere un alto livello di serietà senza sfociare in risvolti banali e prevedibili come troppo spesso accade.Visivamente il film è incredibile, una vera e propria gioia per gli occhi, pieno di colori e di elementi di una fantasia infinita. E' sotto l'aspetto emotivo che il film colpisce di più, grazie a colpi di scena inaspettati ed un finale veramente toccante che commuove con gran facilità. Insieme ad Up e Toy Story 3, questo è tra gli ultimi migliori film della Pixar."
"476",5,"  Wonderful movie for all ages! I love it when an animated movie sheds light on other cultures for kids to become acquainted with allowing for a fun learning experience. The songs are memorable and the plot is heart wrenching with a great twist you only see in the best animated story lines. A+ from me for Coco"
"477",2.5,"  Spectacularly colourful with a sweet, (albeit predictable) path. Certainly not a misfire from Pixar, but also did not appeal to me personally in the way that many of their other films have."
"478",5,"  at first I thought I would not like it but after a while I started liking it mor and more"
"479",5,"  Coco is a unique movie. In which almost everything in the story connects and is interwoven with one another. The biggest thing that stood out for me in this movie are the themes and motifs used in this movie. Every little detail in the beginning of the movie comes back later in the movie as a motif, a variation, or a twist. The roles all the characters play are incredibly interesting. Form protagonist to antagonist, everyone has a purpose in the story, they all have something to learn, and they all have more layers to them then meets the eye. One thing I love is that there is not one antagonist in this movie and the role of the antagonist switch from character to character and motive to motive. Another favorite of mine in the movie is the color. This movie is colorful and beautiful. The details in the animation are incredibly detailed, both in the world and the characters.In conclusion, Coco is a masterpiece. I feel this a movie where if I see it again, I'll catch even more things I didn't pick up on on the first watch. 4.8/5 Stars"
"480",5,"  It's a good movie.this movie. despite being predictable, it is still good and the experience is unforgettable.to remember."
"481",5,"  Original, lovable, and memorable. It's got twists and turns and a brilliant message. The best Pixar film I've seen since Toy Story."
"482",5,"  this movie proves that pixar does some pretty remarkable stuff when it comes to making you emotional and at the same time delivering joy, a great original movie with that is a must watch film of 2017"
"483",5,"  Beautiful movie, it shows a very accurate research about mexican culture. Family, music and dreams are a key component of this movie."
"484",5,"  Great movie overall for kids and parents."
"485",5,"  I loved it.it made me cry.Love"
"486",5,"  For the greater part of the 21st Century, Pixar has consistently delivered some of the most original & heartfelt stories that entire families can enjoy together. ""COCO"" is one of the best films to come from the beloved animation studio, & thoroughly captures all the heart & imagination of its' best pieces, in addition to a refreshing new introduction of solely human characters. Here, the significance of an important national holiday, Dia de los Muertes, is carefully celebrated rather than exploitatively fantasized. The focus here is on the strength of the family and the beauty of remembrance, with the role of fantasy used to connect audiences to their own family legacies. Music plays an integral role, & stunning colorful imagery ties it all together. This is arguably the best film of 2017."
"487",5,"  Yes, Pixar's back baby"
"488",4.5,"  pixar did it again!!with a stunning visual and incredible animation. pixar once again give us a thoughtful film to discuss the true meaning of a family.this nearly perfect film might not be pixar's best work, but it sure did bring pixar back to their level."
"489",5,"  Incredibly touching, COCO is one of the best animations ever done!"
"490",5,"  The best Pixar movie ever and I'm only 12"
"491",4.5,"  Wow! Pixar made it again. This company is on another level for making animated movies in my opinion. I really enjoyed all the movie and the songs were really awesome. I think this movie has an amazing message and it really manage the death theme really really well. Btw, fan of Pepita here ;)"
"492",5,"  5 star's all the way. Great animation great story great music. Made a tear come to my eye check it out on big screen before it leaves the theater you will enjoy."
"493",3.5,"  Prepare your handkerchiefs! This is surely the sweetest and technologically most advanced cartoon in 10 or 20 years, maybe even of all times. The visuals of huge open scenes are surely unparalleled. This is Mexico pure, with all its heart and craziness! Thumbs up for the director and scriptwriter. And go prepared as I was not the only man trying to wash off those red eyes in the bathroom afterwards. I think it got to everybody inside the theater. 7 1/2 out of 10 points."
"494",4.5,"  Pixar does it again, Coco is excellent all around! The music, characters, cinematography, and plot were all just excellent. Pixar has really come out with some amazing movies, and Coco is no exception. The trailer did not have me pre ordering tickets to see it, but boy did it delight and surprise me once I made it to the theatre. I was nervous for how Mexico was going to be portrayed, and if this would be a story too violent or grown up for young children but Pixar does a phenomenal job of bringing Mexico's culture to life in such a beautiful way, and tying in multiple themes throughout the movie that even kids can pick up on. Although this won't get the praise that Moana or Zootopia did, this movie was enjoyable from start to finish, and I can't wait to see it again!"
"495",5,"  Brilliant movie suitable for all ages. Probably my favourite Pixar now"
"496",5,"  This movie was great for the whole fam - very clever and fun with a good message."
"497",5,"  It touches the heart and gives a very real glimpse to the very real world of The Remembered. While it is deeply rooted in tradition, it shows a range of actors that actually have some ties to the story being told. �Orale!"
"498",5,"  Very awesome animated movie,the best i have ever watch,hope incredibles become good too"
"499",5,"  The animation in the film is beautiful that has such an emotional acpect and really gives a message of upon life and death and gives a lot of interests of love as well. I would recomend for all ages that is a magical adventure i enjoyed."
"500",4,"  Tiene un bonito mensaje sobre la festividad de los muertos."
"501",5,"  This Movie Is Beautiful and Awesome and Great and Good"
"502",5,"  Probably the most underrated film of the season. We're so used to Pixar churning out this stuff that it's become normal, and then a terrific film like Coco comes along and it is hardly noticed. A charming story that brings the audience to tears and spontaneous applause. Entertaining, wonderfully animated, genuinely funny and, once again, a great yarn."
"503",4.5,"  Absolutely loved this movie! Great writing and beautiful animation."
"504",5,"  BEST MOVIE EVER!!!!!!!!!!!!!!!!!!!!!!"
"505",5,"  Favorite movie I've seen in so long! Wonderful, unique story and so well-made. Go see Coco now!!!"
"506",5,"  Great story, funny and so well made! I went by myself and I am a mature adult. Enjoyed it a lot."
"507",5,"  This is quite possibly one of the most gorgeous, touching, well-made films Pixar has ever released, and it is certainly my favorite since Tangled. I was not expecting anything quite so fulsilling when I walked into the theater; I was hoping to relax with a cute movie that maybe I'd watch again someday, if it was on. What I was presented with was something that moved me to tears, not only as a young person but as an aspiring artist. I raved about this movie for days after to anyone that would listen, and it took everything in my power not to spoil everything about it in my excitement. I would absolutely recommend this movie for people of ALL AGES. Young people will love the beautiful visuals, interesting characters, and fun music, whereas older audiences will fall in love with the rich storyline and intricate plot twists. It is so refreshing to see a film that is truly built from pure, raw, unadulterated passion. Even the music has a natural, organic feel, unlike the processed songs we've gotten from Disney in the past. This is a must-see."
"508",4.5,"  For a Disney/Pixar film the premise is very dark but dealt with in a range of ways, the underlying story of the family bond, that family love is unconditional and Miguel on his hunt to gain respect from his fore fathers/mothers. Resulting in a great plot twist unravelling murder, deceit and a truly emotional coming together of ""lost"" family that had me in tears. A beautifully crafted Disney Pixar film that deserves to win an Oscar for best animation."
"509",4,"  A beautifully made story about transcendence and not renouncing to your dreams"
"510",5,"  Great movie and fun for everybody in the family. As much as I love Pixar storytelling, from the previews I thought this was just going to be a rip of Book of Life. It definitely was not. The similarities are there in the imagery, but the story itself is very different, more emotional, and simply a different movie."
"511",5,"  This movie is hands down the best movie of this year and I dare say the best movie that Disney has ever created. As a non Mexican man I throughly enjoyed the informative aspect of the Day of dead and how it didn't ever feel like they were giving us a a lesson. They did a wonderful job of misdirecting and show us what we wanted to see and not what was really happening. I almost legitimately cried about 5 times.I wish i could give this movie more than 5 stars but sadly I can't. I'm preordering this movie immediately so I can always watch it. #RememberMe"
"512",4.5,"  Maybe the best Pixar movie, ever."
"513",5,"  Excellent movie, great story-line, writing, plotpoints, characters and so much more. Beautifully made and unique. Well done!"
"514",0.5,"  This just shows societies downfall into darkness and all these reviews that everyone is saying it is great, are clearly attemps to make the movie seem better then it could ever actually be! It was honestly crap and absurdly offensive me and my daughter will not be watching anything from Pixar ever again!"
"515",0.5,"  Rip-off of The Book of Life, which it is not as good as. This, following Disney's attempt to trademark 'day of the dead' a couple years back, which controversy they successfully swept under the rug. Short memories, and copy cat ideas will likely still gain the adoration and $ of the very group they aim to assimilate into their corporate machine. A decent mess, but still a mess all around. But really, Watch the book of life instead."
"516",5,"  The most emotive movie from Pixar. The colours, the songs, the jokes... I really loved it"
"517",5,"  Most beautiful Pixar movie to date <3 :'("
"518",3,"  good music, visuals, and settings, but the story is weak"
"519",5,"  Authentic and lovable!"
"520",5,"  I hadn't found a new movie to add to my top-5 favorite list in over 20 years, but Coco changed that. Considering that incredible accomplishment, it's hard to overstate just how great I think this movie is."
"521",4.5,"  Another original story with a great message once again from Pixar, good songs, well worth watching but scary for young children."
"522",5,"  One of the best movie I've watched so far!"
"523",5,"  The best movie ever..."
"524",5,"  I laughed and cried so much. It was a wonderful, well written film. I'm not one to post on rotten tomatoes, but I just had to let you know how great this was, for Mexicans, and Americans interested in Latin culture."
"525",4,"  coco is another great film to add to the Pixar collection. The animation is stunning as always and it is amazing to see how much animation has changed in the past decade or so. the voice cast is great and are really enthusiastic about their given roles and the musical numbers are awesome, the songs will most likely be stuck in your head for the next week. Coco is a great film and a must see for families and Pixar fans."
"526",3.5,"  The colors are stunning, there are a couple truly surprising plot twists, and a potent emotional punch. But I think the mechanics of the story are overly familiar, and the resolution is never truly in any doubt. Coco's a good movie, and a sweet one, but not on the same level as the best Disney or Pixar films."
"527",5,"  Fantastic movie. Great story and unparalleled character background development. Coco is by far my favorite movie now."
"528",5,"  Wonderful for all ages"
"529",4.5,"  Amazing visuals, colorful imagery, heartwarming music, along with its inspiring tale, endearing characters and family friendly humor, Coco is a complete package as an animation franchise."
"530",5,"  A Pixar conseguiu o improv�vel, superar o maravilhosos Toy Story 3. Sensível e lindo sem ser piegas"
"531",4.5,"  This movie was one of the most touching, heartbreaking (in my opinion) yet meaningful animated movie in this decade."
"532",0.5,"  Hackneyed story.....they just made movie in 2014 like this...."
"533",4.5,"  Mostly good movie and story, just a few things that were annoying, but good over all."
"534",5,"  A beautiful celebration of culture. I am Mexican-American and the accuracy of many of the details in this film were spot-on. It made me appreciate it even more because of it. Can't wait to own this movie on DVD!!"
"535",4,"  The last time I went to the movie theater for an animated feature it was Finding Dory and before that I don't remember. I can't remember one I enjoyed as much as Coco in a long time, that's for sure. I loved the Mexican story (Disney's first Latino-influenced film right?), clever plot twist, the animation, the characters, basically everything. It brought tears to my eyes more than once, which earns it my 4 star rating. Although It felt slightly too long, I am so glad my friend made me go because I had no intention of seeing this movie!!"
"536",4,"  A sweet story, if somewhat predictable. I found that I would have liked to see Miguel's interact more with his known family (Imelda, hus aunts and uncles, his living family, ect.) more before he split up from them to go look for Ernesto de la Cruz, but I did enjoy the interactions he did have with them. I think my favorite moment in the entire movie was at the end, when he was with Mama Coco, and I wish his first interaction with her had been more like that. But the visuals were stunning, and while I initially thought the skull designs were odd, they worked perfectly fine. Overall a good movie, and one that children will certainly enjoy."
"537",5,"  Heartfelt story and visually entertaining. The best animated film of 2017."
"538",4.5,"  Coco (Super Quick Movie Review)...It's been a while since I last watched a ""Pixar"" movie...Last time I watched a Pixar film, there's just too many onions, man!. Yes! Ladies and Gentlemen, I'm talking about ""Inside Out"". Hehe! .This is their latest film, and I really enjoyed it...It has a wonderful message at the ending that's very heartwarming...I can't say anything else about the plot, just please, if you have a spare time watch this movie with your family. It's going to be awesome! .For that, I'm going to rate the film a 9.8 out of 10 :)"
"539",5,"  Excelente película con un gran mensaje."
"540",4.5,"  06/01/2018 Hoyts Woonona"
"541",4,"  A taboo theme such as death is seen through another lence. Nice film."
"542",3,"  Bravo to the studio for branching out and finally giving exposure to such a rich and beautiful culture with such an aesthetically pleasing film. Unfortunately the unsurprising twist and disappointing score, especially for a movie centered on music, do diminish the rush of the experience."
"543",5,"  there is no other movie in animation's section in 2017 like this"
"544",5,"  The story is engaging and moving. Everything set up is paid off and it's full of twists. The script is very well done, the visuals are great and the music complements the whole thing nicely. I went to watch this film with high expectations and wasn't disappointed at all."
"545",4,"  Many story threads in Coco are familiar, but that doesn't detract from the stellar animation and touching message."
"546",5,"  Not what I was expecting going into a Pixar movie, BUT my boyfriend and I were pleasantly surprised! First, this movie is a bit deep, but in all the best ways! Neither of us speak Spanish or grew up knowing much about day of the dead and I felt this movie shed light on the beautiful tradition of remembering your ancestors. This movie tugs at your heart strings as we saw throughout the theater. I think this is a very important movie for children and adults a like to never forget their relatives and understand the importance of family."
"547",5,"  Really good movie!!!"
"548",5,"  Best animated movie i've seen in years! it's so meaningful and powerful and can bring you easily into tears"
"549",5,"  Plot has a good twist!"
"550",5,"  Coco will be remembered as one of Pixar's greatest with its intricate, colorful animation musicality and heartwarming story. This one will hit home with many families for years to come."
"551",5,"  Amazing! I laughed. I cried. I bought the soundtrack.Will be a great addition to my ever growing Disney collection. In truth, it's one of the bests I've seen. It perfectly revolved around family and independence without being cheesy or lacking adventure."
"552",4,"  I loved this movie. I am Mexican myself so I could connect to so many things :)"
"553",3.5,"  This felt like just a solid love letter to Mexico and I was pretty down with that. Finally a simple story with focused characters and no goofy talking animals shoved in or tangental side stories or one off bad guys or manipulative tear jerkers (well ok some of that but at least they laid all of the ground work for it and legitimized it's existence with the plot). Enjoyable movie, catchy music, great colors, skeletons.Biggest complaint is the misuse of Jaime Camil - we all know he shoulda been De La Cruz."
"554",5,"  It's my favourite pixar now. Everything set up is paid off and it's full of twists. The story captures the Mexican cultural background and I was inmersed into the world of the story."
"555",4,"  You will see the ""twist"" ending coming a mile away. Still a fun journey."
"556",2,"  Not for kids. This is not a movie for young children but more for older kids and adults."
"557",5,"  Great family movie that reminds you of the importance of keeping the memories of loved ones alive."
"558",1,"  Best Disney movie I've ever seen. Inspiring and heartwarming."
"559",5,"  I never cry during movies and this had me sobbing"
"560",5,"  muy buena casi lloraba se los recomiendo"
"561",3,"  Fun and entertaining."
"562",5,"  the movie made me confused but the ending is amazing"
"563",1.5,"  Very touching and beautifully colorful. Recommend."
"564",5,"  Lovely characters, full of colour, music and passion. Every tear have a meaning."
"565",5,"  ASSISTA A ESSA OBRA DE ARTE DA PIXAR! Fa�a um favor a si mesmo! Tocante, inteligente, emocionante, fofo, lindo..."
"566",5,"  An absolutely stunning film filled to the brim with beautiful imagery, poignant music, and heart."
"567",5,"  Great movie! Took my kids to see it and they loved it too. I thought maybe the skeletons would scare them, but they were fine. Weeks later, they are STILL singing ""Remember Me."""
"568",4.5,"  I cried more than my girlfriend. Pixar does it again!"
"569",5,"  The emotional story of a boy who longs to be a musician, but his family forbids it. He journeys to the land of the dead to meet his idol and great-grandfather and get his blessing to escape, and be able to play music. A must see for all Pixar fans."
"570",4.5,"  Pixar does it again in this visually stunning instant classic that teaches the importance of family and following your dreams."
"571",5,"  Will surely make you cry, learn and enjoy life through a journey in the land of the dead"
"572",5,"  For me the best animation movie ever!Coco is a movie that take you in a journey through mexican culture, through music, life and death, but most of all it shows what family is all about!Coco managed to teach the foundation of families and showed how mexican keep their loved ones in their memories long after their death.For me the best animation movie of all time with an AMAZING narrative and fantastics visuals.You won't find any better than this"
"573",4,"  Despite a second act that devitalizes this flick to a certain degree, Coco delivers a lively, emotional punch while considering weighty themes like memory, family, and the afterlife. Giacchino's score and astounding animation are the icing on the cake."
"574",5,"  Everything about this movie was amazing. The visuals, the plot, the songs, everything. I can honestly say that I came into this movie knowing absolutely nothing about what it was about, and came out of the movie deciding that it was in my top 5 favorite Pixar movies...maybe even my favorite!I was always on the edge of my seat because the plot was just so interesting. The movie really captures Dia de Los Muertos REALLY well with great explanations and visuals and the characters are incredibly relatable. The last 30 minutes of the movie just had me in tears. I truly enjoyed this film."
"575",4.5,"  Coco is a kids movie that ACTUALLY has a really good message, and ACTUALLY has a really good story, that'll work really well for people of all ages. It's what Disney's sold themselves as, both genuinely and fraudulently, on so many other movies. Helps that the cast & crew did a fantastic job after the writing too."
"576",5,"  What a gorgeous movie. In my opinion Pixar's best yet. I fully expect this movie to win a few awards come Oscar time. Brilliant animation and storytelling."
"577",5,"  Great Movie! Really stuck an emotional chord (no pun intended)."
"578",2,"  As far as Pixar movies go, I thought ti was pretty average. Great ending, but not a whole lot of fun, and the plot itself was a bit of a mess. Definitely won't be a movie my kids will be talking about for months after or wanting to purchase on DVD etc....in fact, I think they've already forgotten about it."
"579",5,"  One of my favorite movies of 2017, made me cry, and I still tear up whenever I hear the Remember Me (Reunion) song!"
"580",4,"  Is this a remake of Book of Life? It looks and sounds the same, and have the same theme of Mexican legends and a trip to the land of the dead. Its not really a remake, as the basic story is different, but it definitely is a sister movie that build on the success of the previous movie. Its also made by a different studio, but its still relies heavily on the same pallet. What it does better is to anchor it more firmly into Mexican culture and traditions by focusing on the value of family. It highlights and utilizes the good side of Americans duality relationship towards Mexico. It is also an excellent family movie, as it really is a movie about family made for every member of the family. Best seen with your children and spouse in a theater near you as soon as possible."
"581",4,"  this movie was perfect"
"582",4,"  My movie review verdict in Ten words: And the Oscar for best animated film goes to...Maravilloso."
"583",4,"  I cried twice in this movie. The animation is amazing. Good surprises, good characters, and a good protagonist. It's not perfect but my biggest complaints can be justified easily with the phrase ""it's a kids movie. Not saying that adults can't enjoy just saying that those problems are not hard to notice. Love it tho"
"584",3,"  not going to state the obvious that the movie bears significant similarities to another animated film, but as with any Pixar movie, I was moved by the story and the attention to detail."
"585",4,"  Well done, attractive, likeable, and relate-able but no memorable songs."
"586",5,"  was a great story and well made movie"
"587",3.5,"  Well crafted and not pandering. Culturally self aware. Made me miss my home town and extended family. It got me right in the feels."
"588",3.5,"  Very Pretty, but the story is very meh until towards the end. Still pretty predictable. Of course pixar has found a way to rip the tears from me still."
"589",5,"  This was just the most beautiful story about family, love, forgiveness and believing in yourself. I attended with my wife and two young daughters and i was bawling my eyes out by the end. The love between a father and his daughter is a beautiful thing to behold. It's so gentle and fragile and this was illustrated superbly by the movie. Thank you for moving me in such a profound way."
"590",2,"  Payasada de la industrializada Pixar para poner, en spanglish, una muy rid�cula versión de el día de los muertos en México. Un conjunto de clichés sin par en una historia aburrida y vergonzosa."
"591",4.5,"  A Pixar movie firing on all cylinders. Both visually engaging and full of heart. Parents of younger kids might want to reflect on how the afterlife is presented here and the implications thereof. It's funny how the Mexican land of the dead has better border security than Mexico."
"592",5,"  Can I add more stars?! Went to see it twice already. This movie is perfect, and I never use that word lightly. It js a celebration of music, family, childhood and color. Finally, Pixar made a musical! It is the best of the world of Disney musical prowess and Pixar's genius storytelling. SUPERB. If you haven't seen it, come out of hibernation and go to the movies!"
"593",4.5,"  Heartwarming tale about a boy, his love for music and importance of family... fighting to right past wrongs and to restore the memory of his family member.. Story is and movie both are beautiful pieces of art, boldly painting in allo the colours and emotions in the palette to create colourfull emotional tale suited for all ages...I Highly recommend this to anyone who loves Pixars more detailed tales."
"594",5,"  Truly a good movie. One the of the movies that are rarely made and deserve the best rating."
"595",5,"  3, 4, 5 times, ??????"
"596",5,"  Disney's cinema magic continues in this easy to love family adventure"
"597",3.5,"  Wonderful story with a heartfelt message."
"598",5,"  All the feels!! Such a beautiful film!! Get ready to shed some tears!"
"599",4.5,"  I hadn't read any reviews going into it, just the high rating on this site, and that one publication picked a key scene near the end as one of its 'moment's of the year' in film. Even with its twists and turns, I could feel we were headed toward something that would bring the waterworks (it is a Pixar movie, so you know the heartstrings will be pulled with all their might). The combination of color, texture, lovingly serving up Mexican culture for everyone to appreciate in a joyful way balanced the at-its-heart heavy nature - its a movie about death. And a wonderful one it is, and I would agree that the moment I mentioned earlier is a powerful moment in this year's cinema (the sniffing and a few stifled sobs were audible in my showing). Pixar is consistent, and they're able to balance more adult and emotional themes than Disney can."
"600",5,"  Miguel will inspire you to follow your call. The film explores dreams and the meaning of family bonds."
"601",4.5,"  Pixar embraces Mexican culture and delivers a beautifully animated well told classic."
"602",5,"  Mi pel�cula favorita del año y además una de las mejores de Disney/Pixar. Bestialmente perfecta."
"603",5,"  The previews do not do it justice!!! This movie was absolutely incredible! There was not a single moment where I was not completely mesmerized. The story was AWESOME and so touching. I just cannot get over how good this movie was!"
"604",4,"  With a emotional story, lovable characters, a surprising depth and a touching message that nobody should ignore, ""Coco"" may not be a Pixar's masterpiece but it ranks among the studio's finest offerings (in my opinion). As a native from the country which holiday it inspired, I have to say it made me love Pixar even more! Rating: 8.4 out of 10."
"605",5,"  Coco is one of those animation movies that are only apparently made for children. It talks about death, love and suffer in a setting full of colors and traditions which will touch your soul."
"606",5,"  We're a family of 4, with girls 9 and 11. And, we have a great grandmother who's 101, who was orphaned in 1921. This movie was powerfully good, extremely well done."
"607",5,"  Great animation and very good story."
"608",5,"  Great film. Anyone comparing it to the Book of Life clearly did not watch this film. Very accurate cultural touchstones that do not rely purely on outdated stereotypes. If you have a pulse, bring tissues. Moving film."
"609",5,"  Ok I have to admit there were some reservations going into this movie but Disney knocked this one out of park. The animation and music was great with it's story touching the right heart strings. I would not be surprised for best animation Oscar nod on this movie."
"610",5,"  Filled with emotional moments and beautiful world building. True artwork."
"611",5,"  It's a tear jerker. Beautiful scenes. Plot twists. amazing animation."
"612",0.5,"  doesn't have anything to do with chocolate smh"
"613",5,"  Best Pixar movies since Toy Story"
"614",4.5,"  (4.5/5). While I wouldn't put it amongst the Pixar heavyweights, Coco is still a great animated movie, one with strong characters, colorful visuals, a fantastic soundtrack and an engaging story. I'd argue its final twenty minutes trip up the movie a little, but by the end its one Pixar movie that you'll never forget."
"615",5,"  Best movie I've seen in a long time. Such a touching story."
"616",4,"  Wow!!What a fantastic movie,filled with beautiful animation,songs and most of all,an interesting story.Coco is beautifully animated movie that just made me just stare in shock of how colorful it is.My only problem is the pacing can change,at times I felt the movie was slower than other moments.Coco is a good,enjoyable movie for the entire family"
"617",5,"  So good this movie is super good."
"618",3.5,"  Pixar;s storytelling is starting to get a little stale, but it's still storytelling and the visuals are beautiful. I had to sit through the Frozen Christmas Special feature and that was very painful."
"619",5,"  Ah... Pixar You've done it again. This magically, magnificent, marvelous and masterfully animated film directed by Toy Story 3's Lee Unkrich is not only an outstanding visually authentic and unique in style, it's also deeply affectionate and endearing when examining it's cultural contextual nature and hugely impactful themes focusing on life, death and the meaning of family relationship's. Not once did I feel this film was going off the rails of it's outstanding plotting, bringing in all the goods a great story needs set within an authentic world full of imaginative ideas and laws, much like it's outstanding musical score and song lyrics being a great sub-text for the film. I adored the film and can't recommend it highly enough to even both children and adults who'll equally cry during the most moving and intimate moments of the film. Overall, laugh, cry, smile and enjoy this outstanding achievement Pixar has created being another one of their greatest ever animated films ever made especially within the ever growing and innovative realm of compute generated 3D animation that shows the world Pixar are still the greatest pioneers of it's medium, both animation and conceptually story-wise beyond any belief."
"620",4.5,"  Best Pixar film since Toy Story 3. Great story and animation!"
"621",4.5,"  COCO is a wonderful film. Although it is somewhat predictable and has a plot structure similar to previous Pixar films (particularly MONSTERS INC and UP), it is fabulously well animated, realized and acted; Pixar's crown as the top animation studio remains firmly in place; this is one of the best looking movies I've ever seen."
"622",5,"  Sensational - Sensacional !!"
"623",3,"  I'm not too excited when my sister asked me to watch this movie with her maybe because i was bored with animation movie, just same old story about family with a different background, but i cried nonetheless :D Coco is a good story after all, interesting to know about Mexican culture and their believe. What i learned and what everybody should to from this movie is stop assuming and find the truth. But even when we can't find the truth ourselves it's really the best to listen to what our parents/elders say (not always though but most of the time) because at the end of the day they only want the best for you and won't let you to get hurt (:"
"624",5,"  The most risky movie of Pixar, therefore the most respected. My respects for the creators that were beyond a story, those emotions that we experience in Coco, are the result of impeccable research. Of the best Pixar movies"
"625",5,"  Is the best movie of this year 2017, fresh humor and a good message"
"626",4.5,"  Excellent Pixar film. Funny (and forgiveably silly at times) while at the same time full of heart and depth. There are some quite stunning visuals too. A little lethargic at times but overall a great movie. You aren't likely to leave the theater disappointed."
"627",5,"  I'd give it six stars if I could..."
"628",5,"  Colourful,full of music,heartwarming.Totally Best movie of 2017"
"629",4.5,"  Holy cow, another piece of modern art from Pixar. First of all, this film sounds and looks beautiful. It is a much different movie than Pixar has ever tried to do, even with the amount of creativity that flows from their films. I got to be honest, the trailers didn't wow me, but I usually see Pixar movies in theaters and I am so glad I did this time. The message about family vs fame was amazing, the mariachi-inspired music was catchy and wonderful, and the characters were well-rounded. The action setpieces weren't the best this studio has ever done, but they were plenty entertaining. Just when you think the movie was getting predictable, they throw that twist at you. For those who aren't psychic, you probably won't be able to predict it. Of course with any Pixar film, there are tear-jerking moments. What got me most of all was Hector singing ""Remember Me"" as a lullaby to his daughter. Go see this movie. No review of it will ever do it justice in my eyes. However, prepare for kind of a weak beginning with not the best dialogue and a repetition of the summary. From there, it's an adventurous and emotional ride."
"630",5,"  Such a great story - a must see film by entire family as a group. Music is just outstanding, with such a perfect job with the English performance, almost matching the sensational Spanish performace."
"631",5,"  Interesting story, beautiful songs and unexpected plot-twists. One of the best Disney movies I have ever seen."
"632",4,"  Pixar delivers again with a visually impressive, emotional, and ultimately entertaining movie with strong themes and great animation."
"633",4.5,"  An interesting dive into Mexico's lore."
"634",4.5,"  So each year we receive from Disney's Pixar division a new animated movie. But is this movie ever a masterpiece? I daresay no, because I personally didn't appreciate Moana last year. I saw Coco on 28th December, which is the day Coco was first projected in my country and yes, I can definetly shout ""MASTERPIECE!"" for different reasons: firstly, the places where this movie is set. I mean a small village in Mexico, so it was necessary to represent some traditions, like the Dia de los Muertos. This years Disney has been capable of recreating popular tradition very clearly (by the way, I think Moana has represented Polynesian traditions terribly). After that, I really loved characters' depth. I mean, even if Coco is an animated movie, there are deep and the really good thing is that they change, so the anatgonists have become helpers, the helpers have become antagonists but always it ends up with a happy ending; I'm not always in favour of an happy ending, even if we're talking about an animated movie. I think that kids could be educated with movies and films shouldn't always have an ending like ""oh everyone is cheerful and happy ok go with the credits goodbye"" because in real life there aren't unfortunatelly many happy endings. On the other side, I'm in favour of Disney-ended movies, because Disney has managed to make generations dream so all in all I give Coco four stars and a half, because I think they should have given to the less important characters more depth."
"635",5,"  Marvellous movie.... So beautiful"
"636",5,"  Wonderful story line. The visualisation is awesome. The story and the importance to music and the twist at the end is totally mind blowing."
"637",5,"  this movie was really good. i would def see it again. story was well made. dont really care much about the day of the dead stuff but its a pixar movie so i had to see it. very good."
"638",3,"  The first third of the movie had me completely captured-- easily 4 to 4.5 stars based on the beginning. The last third caught me surprise. Even though I predicted the ending, I still ended up crying. Everyone was right about that part; it does tug on the heartstrings. It was the middle third that took my rating down. It was very dark, and it dragged and dragged and dragged. Overall a good film-- better if they could have done something about the middle."
"639",5,"  The best movie ever! So emotional! Perfect representation of mexican culture So colorful ! Full of life and love The music is extraordinary! You get so nostalgic and makes you fell that you can do anything if your family support you"
"640",5,"  Great movie in everyway"
"641",5,"  Probably Pixar's finest work yet."
"642",5,"  Increible pelicula! Proxima ganadora de muchos premios Oscar!"
"643",5,"  The fantastic animation and the cultural effect input into the movie makes Coco a 5 star film."
"644",5,"  Loved this movie, and enjoyed that there were hardly any kids in the audience so we weren't the only adults wanting to enjoy a Pixar movie. Day of the Dead means a whole lot more to me now than it did before."
"645",5,"  Best pixar movie so far."
"646",5,"  Maybe the best movie of Pixar"
"647",5,"  Coco is a Pixar masterpiece ! I truly enjoyed this film. Everyone should see this movie !!!"
"648",0.5,"  Worst Disney Pixar film"
