"","Rating","Text"
"817",3.5,"  A good movie. Not bad, not great, but definitely enjoyable to watch."
"818",3,"  La película de Tomb Raider (2018) no tenía mucho de tombs ni de raiders, pero aún así no fue un desastre. Fue disfrutable a pesar de no ser la gran cosa. Square Enix te odio. En fin, la película no creo que aburra a muchos, tiene acción, la Lara Crof está bastante decente, momentos entretenidos y algunos easter egg de los juegos que se disfrutan si eres fan de la saga (principalmente los dos últimos títulos). No creo que se le pueda pedir mucho más a una película de este estilo.Mi parte favorita fue el cameo de Nick Frost porque Nick es amor ?. Eso sí, probablemente la mejor adaptación de película a un videojuego, pero es re fácil, porque en general son todas basura.Tanto el juego Tomb Raider (2013) y el Rise of the Tomb Raider son superiores en todo aspecto. (JUEGAZOS ??)3/5."
"819",0.5,"  A miserable parody of the Tomb Raider. Vikander is no Lara even a little. Don't waste your money for this piece of crap."
"820",4.5,"  Sometimes you can't trust movie critics. I feel the movie was very well done. Alicia Vikander was an excellent Lara Croft, giving even Angelina Jolie a run for a money. It was highly entertaining and kept my interest throughout. People complained about the lackluster origin story and true, it could have really been expanded and built upon,but overall the movie was great. I highly recommend it."
"821",5,"  I like it and i will buy the blu ray and watch it again , Alicia is awesome in this role. A lot of action , good story and realy good performance , she is young and i love that she is not overpowered she fight and kill for the first time and she got hurt a lot too...... i hope for a trilogy :)"
"822",3.5,"  Tomb Raider has all the elements one wants from a good videogame movie:the action,the great visual effects,the referendes to the game but also a solid plot that entertains and makes you care about the main characters just enough to be invested in their action throughout the entire film. Alicia Vikander is just AWESOME and BADASS as Lara Croft and mamages to bring that emotional layer that Jolie's perfomance lacked. Showing Lara Croft as a tormented and unexperienced young woman, before she was the tomb raided everybody knows, was a smart move that made the audience create a stronger bond with her.All in all Tomb Raider is a very good movie and easily the best video game movie so far in my opinion. Hopefully this was just the first chapter of a long saga that may very well represent the long awaited rebirth of the videogame genre."
"823",5,"  Awesome movie! It kept you on the edge of your seat from Beginning to end! Alicia Vikander was an amazing Lara Croft and I loved the Character Lu Ren played by Daniel Wu."
"824",4,"  A lot of fun and if you've played the reboots you'll recognize moments from the game that'll make you smile. alicia vikander is a really awesome new lara. i absolutely loved her. if you're looking for another angelina jolie style lara this is not the movie for you. that's the lara for the original games, this is the lara for the reboot. both are great in different ways. it's not a perfect movie, but as a huge fan of the games, i really enjoyed it and i hope there's more down the road."
"825",5,"  Fantastic movie. Gritty and realistic with really cool action scenes. Vikander was perfect as Lara."
"826",4,"  alicia as lara croft was somewhat ok still perfer angelina jolie version"
"827",3,"  A grounded reboot, based on the 2013 video game. Though extremely generic, this is a fun action flick and a faithful adaption of the game. Alicia Vikander as Lara Croft, she is wonderful in this role. She really does capture the attitude and heart of the video game character. She is so great in these action sequences, the fights and chases. Walton Goggins is an absolutely fantastic actor, but his character, this villain, is so generic and bland that any actor could have been plucked out for the role.This isn't a perfect film; the story at times and the dialogue can take you out of the film. There's an extremely unnecessary subplot with Daniel Wu's character, and the editing during the action sequences can be so jarring - 3 or 4 cuts per second. Today's age and what we see time and time again with certain directors, I can't help but be disappointed when blockbuster films such as this can't get the editing right. Some pretty good CGI though, and the video game aspects made me so happy, seeing them translated on screen with what today's technology can give us! The dungeon puzzles, the weapons, locations and battles - this film also includes a lot more violence and gore than I would have guessed."
"828",5,"  Amazing movie! It Shows Lara Croft before being ""Lara Croft"" but with her essence. This movie is about the new reboot of franchise (2013). Truly fans will love this movie."
"829",5,"  I am a huge fan of the 2013 Tomb Raider game and its sequel. So I was really looking forward to this incarnation of Lara Croft on the big screen. This movie did not disappoint. Don't go see it expecting Oscar caliber acting and writing! Go see for the love of the serial action genre and just fun action. I can't wait to see what else they do with this film in the future!"
"830",3,"  Tomb Raider brings Lara Croft back to the big-screen with a clearer understanding of its source material than the Angelina Jolie films and a flawed but relatively entertaining adventure movie to boot, it isn't perfect but close enough!"
"831",5,"  Just watched it and thought it was a great movie a bit slow to the start but really picked up and was true to the new video games. I hope to see a whole series spring from this movie."
"832",4.5,"  The movie looks a lot like the Game. I missed Angelina but this movie is more real."
"833",5,"  Excellent movie a very cool herione and not super powers just brains, tough, and dam good looking. Looking forward to the sequel since the armed her with her trademark guns at the end."
"834",3.5,"  Apart from feeling a little drawn out I enjoyed the movie and would say to anyone who is tossing up whether to go or not (maybe based on the critics) to go. It's got plenty of action and it's done well, I thought the villain was played nice and not over the top - I wouldn't have wanted to mess with him - and the support cast did a good job.Obvious sequel set up was a bit in your face - and if they don't make one will look dumb - but overall good entertaining movie."
"835",5,"  The poor rating that this movie got is seen all over Lora craft in the film. This movie was fantastic and she is such a strong woman as an actor and a character. But since it's no ""Black Panther"" rotten tomatoes gave it a low score. Typical... 5/5 stars for me."
"836",3,"  After all these years, Hollywood bringing to life so many game adaptations, but almost all of these movies failed miserably. And now, in 2018, the director, Roar Uthaug and Alicia Vikander bring to life THE best game adaptation. Of course, the movie plot is still simple and predictable BUT, don't forget the fact: The Tomb Raider games was never more than that! This movie is FUN, packed with good action, the visuals are great also the music. Most importantly, Alicia Vikander is Lara Croft! I follow her carrier from the begining, so I knew she's an amazing actress, but still, her performance is blow me away! In this movie, the villain is not just some random dude, who want's to rule the world. He has some good and solid opinions why he do what he do. Walton Goggins performance is top notch as always. The one thing I missing is her relationship with her family. I think with some more backstory he could be more relatable character.The father-daughter relationship was well written, but they used that flashback scene too much, I think. I don't wanna tell more because that will be a spoiler but if you curious, Dominic West was great and he's character had some surprising development.And the last thing I've missed is, more Daniel Wu scenes and character development. I hope, when they make a sequel, they will bring him back some more action.Lastly, if you wanna see some copy paste game adaptation, or just want to see boobs, this is not yours movie. BUT, if you like fun and thrilling movies with good drama, than, go and watch Tomb Raider!"
"837",1.5,"  ""Tomb Raider"" (PG-13, 1:58) is a reboot of the erstwhile Angelina Jolie franchise (with 2001 and 2003 ""Lara Croft Tomb Raider"" films). All the movies are based on the British ""Tomb Raider"" action-adventure video game series, which came on the scene in 1996. Like the games, the movies have used various combinations of ""Tomb Raider"" and ""Lara Croft"" (the franchises' central character) in their titles. Naming tweaks aside, the question is if the 2018 changes in casting & approach pay off for Movie Fans. While Jolie's casting and portrayal matched the look and attitude of the video game heroine, Oscar winner Alicia Vikander brings a leaner and less mean Lara Croft to the big screen. Jolie brought the bad-ass female archaeologist/adventurer to life with a lot of swagger, but Vikander's Croft is more physically and emotionally vulnerable, full of fight, but yet to realize her potential, intellectually or in practice. The quality both characterizations share is intelligence and guts, but 2018's ""Tomb Raider"" is an origin story.Seven years after the disappearance of her father, wealthy businessman and adventurer Lord Richard Croft (Dominic West), Lara is a woman with no plan. Obviously intelligent, she's content trying to be a mixed martial artist and working as a bicycle messenger. She wouldn't have to work at all, if she would just sign the documents declaring her father legally dead so she can inherit his company and his fortune, but she's having a very hard time letting go of the hope that her father, whom she idolizes, is still alive.When company officer (and Lara's former legal guardian), Ana Miller (Oscar nominee Kristin Scott Thomas), finally convinces Lara to swing by the office and sign those papers, Lara receives a Japanese puzzle box that her father left her. Solving the puzzle leads Lara to the discovery of what her father was really working on when he disappeared - trying to find the tomb of a legendary Japanese queen who supposedly possessed the power of life and death. Still hoping to find her father alive (or at least learn what happened to him), the clues lead Lara to Japan where she hires a reluctant but down-on-his-luck boat captain (Daniel Wu) to take her into the Devil's Sea to a remote island which is notoriously difficult to reach. Upon reaching the island, Lara discovers the ruthless Mathias Vogel (Emmy nominee Walter Goggins) leading an expedition to find the tomb for a mysterious international organization.Vikander's ""Tomb Raider"" (directed by Roar Uthaug) is a joyless, by-the-numbers actioner. In spite of Vikander's considerable talent and gravitas, she feels miscast as the tough and determined young adventurer. With the understanding that this is a Lara Croft origin story, it just becomes mind-numbing to see her beaten up throughout the movie, while none of the actors' performances rise about the level of serviceable. The script (by Evan Daugherty and Geneva Robertson-Dworet) features unnecessary dialog, characters whose motivations make little sense and a story which is mostly very predictable. Disappointing. ""C"""
"838",2,"  Regretted having gone to see it. Very slow moving, and dull. Alicia Vikander is not a patch on AJ and even the rest of the cast was extremely lack lustre."
"839",5,"  A decent homage to the rebooted franchise. Alicia Vikander is excellent."
"840",3.5,"  A good adventure film let down by a weak plot which lacks originality. The plot is serviceable with good characters, great acting and really good character development of the more human Lara Croft. The action scenes are good, but the CGI is poor and overall, the film is missing the spark that makes it great. Nowhere near as dark or violent as the game, and don't bother going to watch it in 3D - apart from 1 scene, there isn't any."
"841",5,"  Great for fans. My friend and I had a great time. You'll be cheering Lara on the whole time."
"842",0.5,"  She's just not Lara croft she's a good actress just not a good fit in this role movies boring not really worth seeing"
"843",4.5,"  Pretty entertaining and fresh take on the character."
"844",3,"  Tomb Raider (2018) - Review The GoodAlcia Vikander is Lara Croft, she does not phone it in she doesn't speak much in certain scenes, but Vikander is such a great actress her body shows it. A way better Tomb Raider than Angelina Jolie who was basically a cartoon. It 100% nails the tone of the 2013 much better than this Video GameThe Action Sequences are surprisingly good and has pretty good visual effects for a Video Game movie.The Score is pretty goodThe BadIt feels Pretty long - The first act feels bloated of exposition and it takes 40 minutes just to get the damn island, in the game it took a few minutes. There was no reason why this was longer than 100 minutes.The biggest weakness is the script its Dull and Exposition heavy that has to explain everything to you, if you know the game you know this story, but they change certain things. The Supporting Cast is wasted - Dominic West is just there, Nick Frost is only in 2 scenes, Daniel Wu barely does anything. The biggest crime is Walton Goggins is a generic villain, its mostly a paycheck for these actors.Some emotional beats work and some don't If you seen the first trailer then you saw the obvious sequel bait ending with her in a ponytail and a gun with Nick Frost, so good job dumbass Marketing Overall: I think this is a good step into the right direction for Video Game Movies cause this is the closest one yet way better than a lot of video game movies Cough Shit Resident Evil CoughOverall Grade: C+"
"845",5,"  If you've played the game do not expect the exact same story line. It's changed a little bit but still great non the less. Very action packed! Loved it!"
"846",4,"  When I saw that the critics were giving a poor score to this movie I thought ""Probably this is one I will love"". Not because I purposelly go against the critics, but generally because their point of view ends being not on par with my tastes (see ""The Last Jedi"", for example).The movie is very loyal to the game that rebooted the franchise in 2013, and it�s almost perfect,, if not by some minor changes in the main plot.Anyway, it´s funny and he new actress fit very well to the role of Lara Croft."
"847",5,"  A fun movie with good action scenes that will make happy even those who have never played the game of 2013. It's a good movie based on games and deserves all respect. the actress is perfect in the role and the facilities of the script is given for trying to be too faithful to the game condesando 18 hours of gameplay in 2 hours of screen. it is certainly better that the two Jolie films put together and a continued large budget would be a good start to solidify the saga."
"848",4,"  Way underrate by the critics... sorry to see that.Its a pretty good down to earth video game adaptation..."
"849",2.5,"  The movie is a 6/10 for me . It was almost nothing like the game . Alicia vikander is a great lara croft. The dialogue was ass . Walton goggings didnt do the character he was suppose to good but that's obv the writers fault but in terms of his acting all he did the whole movie was look suprised and talked slow . The movie lacks emotion , it's like no one was alicia was trying . There's a decent amount of cheesy action movie stuff . About 3 good scenes that had me on the edge . Movie gets better as it goes . First hour was kinda dull and could have been sped up . But in total a fun watch ."
"850",4,"  This was the 1st time I ever got the chance to watch TOMB RAIDER. And I have to say I really liked it. It's nothing like the old TOMB RAIDER. With Angelina Jolie. It's based off the Award-winning game from 2012. So I wish people would give it a chance"
"851",5,"  Awesome! Movie! Nice Reboot of The Franchise Great Action Great Story Must See!"
"852",2,"  Vikander does what she can with this story. It's a shame the story doesn't amount to much. The movie tries something original through the first half giving you a close in view of the action, from the characters perspective instead of the typical 10,000 foot view where the story arc is clearer, unfortunately, as the movie gets into the 3rd act the director has done very little plot development and resorts to tropes and hand waving to get to an unsatisfactory conclusion. Walton Goggins is the worst cast ever as the villain. Zero weight or menace to his character."
"853",4,"  A faithful creation to the games, but not a copy paste film. I would recommend it if you like action or adventure films."
"854",2,"  This was a subpar cliche action flick that just happened to be called Tomb Raider. It was so loosely based off the games and the story of Lara Croft that it felt like it ripped the franchise off. If you havent ever played the new games then this may just be another ok action flick to you. However it was untrue to the story and spirit of Lara Croft.Alicia Vikander was the best part of the film. Everything else was either ridiculous or just meh. The story was one of the most uncompelling origin film stories every. The new games are such a better cinematic experience themselves, that I would instead recommend playing them through or watching someone play them through than watch this film."
"855",4,"  This depiction is more true to the reboot. I think the story was strong as a whole. Especially given this tired genre. I feel they did it justice even if they changed the story of the villains and made it less mythical."
"856",3,"  Alicia Vikander is absolutely incredible in a poorly-written, underwhelming adaptation. Cut the first hour of exposition in London and give us more of her journey in Yamatai. That's what made the new games so incredible. Also, Dominic West's character arc (and involvement in the story overall) was a major dud."
"857",3,"  Alicia Vikander tries her best but is still unable to create something memorable in this typical, ordinary, everyday & predictable action flick. Though Vikander is brilliant, the supporting cast drags her down in each & every scene. As far as origin stories go, this could have also been done much much better. Nevertheless, while doubtful, a hypothetical sequel with Alicia reprising her role but with a different director & scriptwriter would still be welcomed.(Updated from 15/03/2018)"
"858",2,"  Surprisingly, it isn't terrible! It's a fun and entertaining film within a tolerable run time of 111 minutes that feels more like a live action video game than a movie."
"859",4.5,"  Alicia did great as a young Lara Croft. She was resourceful and believable as Lara. The action was great and thankfully the special effects were great too. Not too much CGI like some fake reviews may suggest. Whatever cgi was there was more believable than some of those in MCU movies. It is a movie that I'll go back and see again. Runtime was nearly 2 hours but it didn't feel that long because the movie kept your interest."
"860",5,"  SAw Tomb Raider last night. my 9 year old daughter loved it. strong film for her. she says 10 of 10."
"861",4,"  Didn't expect to like this remake but it was pretty fun. i was disappointed in the lack of character development and the main character spent about 2/3 of the film squealing rather than communicating. Walton Goggins is always a great villain. This movie didn't stretch his skills too much though. Good action film but I was ready for it to be over by the end. I also wanted a continuing relationship with laura and lu which didn't materialize."
"862",5,"  could not be better! is the best adaptation of a videogame to the big screen, alicia vikander is tremendous, she push her limits in this movie as lara crof in the game !!"
"863",3,"  Over the years, many writers and directors have attempted to make solid films based on beloved video game franchises, but they've almost always failed. For that reason alone, the bar was already very low, so this review may need to be taken with a grain of salt. For what it's worth, Tomb Raider is easily one of the best adaptations ever made. It's riddled with many of the same issues that previous attempts have, but these movies need to have a sense of fun and adventure, which I believe this film provides. This movie isn't going to be remembered as great, but it will almost always be present when speaking about the best films to come from a video game. If you're a fan of the games or just want to have a fun (even if disposable) time at the movies, then here's why I will absolutely recommend Tomb Raider to you.It's many years after the disappearance of her father and Lara Croft sets out on a journey to find a tomb that has been a mystery for years. Being the island that her father reportedly died at, she's faced with the sadness of her past. Filled with energy and fun action set pieces, this film clicks along at a fairly brisk pace, even though it does drag in some areas. It tries very hard to accomplish an emotional core in order to win over its audience in the third act, and for the most part, it works. The emotional core is one of the more enjoyable aspects about Tomb Raider, due to the fact that the performances here are truly what elevates this film from mediocre to good.Alicia Vikander continuously reminds audiences around the world that she's an actress who will be around for a very long time and I have zero complaints about that. Her portrayal of Lara Croft is far better than what Angelina Jolie brought to the role many years ago and the sense of adventure and story itself is also on a much more mature level. From Walton Goggins as the core villain to the short amount of screen time that Dominic West has as Lara's father, I can't commend this film enough for trying very hard with its characters. That being said, the screenplay itself could've used a few tweaks.Yes, as you can see, I was pleasantly surprised during my experience of Tomb Raider, but it's not all sunshine and rainbows I'm afraid. The dialogue definitely feels streamlined at times, not leaving enough clues for the audience to figure out the puzzles. They choose to allow the characters on-screen to reveal the answers after they've figured them out in their heads. On top of that, the climax of this film places every character in an impossible situation and it felt like I was watching someone try to accomplish an impossible task in an adventure-based video game. If you can forgive that, then the climax can be quite entertaining, but it's also very ridiculous and out of place when comparing it to the rest of the movie.In the end, Tomb Raider definitely won't make any top ten lists for 2018, nor will it be remembered as a great movie, but it's without question one of the best adaptations from a video game that's ever been made. It's not without a few glaring issues and the dialogue can be slightly generic and cringe-worthy at times, but I'd be lying if I didn't call this a fun adventure flick with some terrific and devoted performances all around. For action junkies or fans dying to see a decent adaptation for once, I feel no shame in recommending this one. I'm happy to say that this isn't a bad film and I would actually love if they're able to make a sequel. That may not be saying much for some people, but that seems like a fairly strong statement to me."
"864",4.5,"  Follows like an Indiana Jones film, mixed with the action drama of a mission impossible film. Enjoyable action movie."
"865",3,"  It was entertaining, Alicia did a great job as Lara Croft. She was a much more realistic take on the character like the recent video games. This was far less cheesy than the Angelina Jolie films. Overall a decent film."
"866",5,"  Wonderful reboot of Lara Croft-----Alicia Vikander is superb in this wild adventure fantasy movie, go see it!"
"867",1.5,"  I went in with an open mind. I am a fan of the original games and the reboot. I had cautious hopes after reading some reviews and when a friend got tickets to a preview I decided to give this film a chance after getting burned by Assassin's Creed last year. What a disappointment. For a big budget Hollywood film with a supposedly talented actress this one falls flat and would be a lame duck even for a Syfy Original Movie. No charm, no fun. Just CGI and noise. This is one to save for streaming...if at all. Video game curse alive and well..."
"868",5,"  This is the best videogame movie ever! Alicia Vikander is even better then Angelina Jolie. Storywise: it has the nice touch of the 2013's Tomb Raider and 2015's Rise of the Tomb Raider games, and it's because that this movie follows closely that storyline wich makes it special."
"869",4,"  I find if I do the opposite of what the RT critics say I will like the movie."
"870",5,"  It set the grounds for a lot of good things to come!"
"871",4.5,"  Don't listen to the critics if you're looking for a great adventure. If you lack imagination and have no interest in character development and puzzles, then don't see it. Alicia does a phenomenal job of capturing Lara, and adds a tremendous amount of depth while showing us how Lara becomes a hardened and skilled Raider. I loved seeing the small moments that have huge impacts on her and why she is the character we love. The things that happen and how she responds - is so real. I could completely identify with the inner conflicts she faces and that instantly made it more compelling to watch. Well filmed. Nothing overtly CGI. A few cheesy moments, but hey, this is entertainment. Not everyone wants to see depressingly accurate portrayals of circumstance. We're talking about booby traps and tombs people.... let yourself get lost in your imagination and enjoy the ride ;)"
"872",4,"  Overall this movie compliments the video game more than it copies it. As other reviewers have noted, if you played the recent prequel game than you have played through versions of this film which are nearly shot by shot live action remakes from the game. But I felt like overall the movie added a lot of value to the game more than competing against it. The first hour of the movie adds lots of exposition to the game to explain who Lara Croft was before the Tomb Raider, and who her family was. There is a lot of actually very interesting stuff in the first half of the movie that you do not get in the games and adds a lot of value to the games. About an hour in we get to the point where the video game starts (the shipwreck), which begins about another 30 minutes of shot by shot replication from the game (with one major change from the game's premise). Finally we get about 10 minutes of conclusion to the Tomb which wasn't in the game, an then the last 15 minutes of the movie tends to wrap up the story and mainly lead us to the other movie, showing how she turned into the Lara Croft that Angelina Jolie plays. So as you can see, the movie added a lot of value to the game, emphasising the parts of the medium that the movie is good at (storytelling) while the game offers more of the action sequences that games are good for. I feel like this is a great compliment of the medium and the game and the movie work very well together. Overall I think this is my favorite of the Tomb Raider movie series, and hope to see more in the future."
"873",5,"  I loved it. No idea where the hate is coming from."
"874",1.5,"  it feels like the protagonist and the movie are in different places. She is not Lara Croft, she is a different beast of her own, great actress but it is not the way to do the movie. A movie should have something else to stand out"
"875",3,"  A decent film based on the 2013 reboot franchise of Tomb Raider, however while entertaining it does feel like it rushes to get all the elements in the 2 hour time slot and yet coming up short with all of the scenes you WANT to see not quite satisfying you to the fullest. Ultimately the movie left me desiring more. Had it have been an hour longer with Lara Croft doing what she's known for, I wouldn't have much complain beyond that. Sadly the video game in which this movie is based told the origin story much better."
"876",1.5,"  The movie is a sad remake of a beloved character. The done to death formula has nothing new to offer and the average acting by supporting cast doesn't help the cause at all. Alicia is wonderful as the main lead but the supporting cast has nothing new to offer. Overall the movie is very bland and predictable with average dialogues and some good looking CGI in couple of the scenes."
"877",0.5,"  It�s bad. Bad script. bad movie."
"878",4,"  I liked it. It wasnt perfect but has good fondations for a sequel."
"879",4.5,"  I really enjoyed it. It was exactly what i expected and didn't disappoint. Alicia was excellent as Lara and it was a great homage to the games."
"880",2.5,"  If you like the games, you may like this. If you like good movies you may not. I am stuck in between and found this movie a solid attempt. It's a paint-by-the-numbers adventure movie with nothing special to offer, but for a movie adaptation to a video game, it succeeds."
"881",5,"  best video game adaption yet! Alicia Vikander as Lara Croft breathes life and emotion into this reboot. The plot wasn't perfect but the way they set up the sequel and the action scenes make excited for a sequel. This is the female empowered action hero we deserve!"
"882",1.5,"  Wow this is bad... another bad adaptation of a good video game, sad."
"883",5,"  I literally made a rotten tomatoes account to rate this. I loved all the nods and throwbacks to the rebooted game and it made me happy to see how they made a plot that was different and interesting using the same elements. I can not wait for a sequel."
"884",4,"  Better than expected. Definitely am going to see the sequel"
"885",4.5,"  Alicia Vikander blew me away! A legit action star but grounded in reality and made you feel something. Loved the Lara backstory and seeing her being a relatable young woman, being cute and fun in London and then really coming her own throughout the movie. You really do see her turning into the action star we all know as the film progressed. A great night at the movies!"
"886",5,"  TOMB RAIDER IS BETTER THAN THE ORIGINAL ONE"
"887",5,"  Very good movie with an incredible actress! The origin story Lara Croft deserves and the best video game adaptation !"
"888",4.5,"  Alicia Vikander is fantastic in the title role. She brings depth and dimension and makes Lara incredibly relate-able. Her nuanced performance and the realistic tone help the film to succeed in perfectly capturing the unforgiving tone of the 2013 reboot Tomb Raider video game. I feel the trailers do not do the film justice. 7.5/10"
"889",4.5,"  Great movie, looking forward to sequel. Critics are so lame lol."
"890",4,"  Much better than the original Angelina Jolie movies. Alicia Vikander kills it as Lara Croft!"
"891",5,"  Going in I was worried and hesitant to what they were doing with Lara , making her a bike courier, etc. I am pleased to say, that I left last night with a huge smile on my face! It follows the game for a good chunk of the movie but they did change a lot and added a lot. Alicia Vikander did a fantastic job as a young Lara Croft and how she got started! I plan to see it a few more times while in theaters and can't wait for the next movie!"
"892",5,"  pROBABLY THE BEST VIDEO GAME MOVIE SINCE PRINCE OF PERSIA"
"893",5,"  What a great movie this was. A true breath of fresh air, unlike all the politically correct rubbish being churned out of late, this story really takes you on a journey. Now as usual the critics don't know a good movie if it slapped them in the face and I feel it's because they still have no clue on how to rate action as a genre and have little understanding of all the great things this movie did to reboot the franchise. Alicia Vikander is such a scraper in this film, she really has you caring for both her character and her cause, with an enjoyable heroes journey, rather than a Mary sue skip to the finish. Some may say this makes the story predictable, which I say, ""the tomb raider, raided a tomb. Wtf were your expectations?"" Now here is the action breakdown, where there scenes that were badass? Yes, congratulations this is indeed a good film. I personal can't wait for the next instalment of this saga."
"894",4.5,"  This is an origin story of Lara Croft, borrowing quite heavily from the rebooted 2013 game and the sequel, Rise of the Tomb Raider. in terms of action sequences Alicia Vikander absolutely nails it as Lara Croft bringing an emotional depth to the character, while also proving to be quite the action star. She worked hard for this role and it shows. The action scenes are tense, with a Lara who seems to be winging it much of the time, hoping for the best, while growing into her skills,and confidence. The film takes a more realistic route, while not taking itself too seriously, with a touch of humour to balance things out a little. My only real criticism is that the pacing near the end, once Lara escapes the tomb, felt a tad rushed. A must see for Tomb Raider and Alicia fans, and also if you like a good action adventure movie"
"895",5,"  Really Good. Has some great references to the reboot games that makes it feel like you can follow along and recognise elements of the storyline without making it boring by being exactly like the games. great to see lara becoming a badass, and seeing where she comes from in the world before heading off on her adventure. Vikanda does a fantastic job portraying croft, who feels familiar but also much more of a relatable character than previous portrayals. a must see for fans of the games, and thoroughly enjoyable to those who haven't played too."
"896",3,"  ????????????????????????????????????? 6.5/10"
"897",3.5,"  A decent adaptation of the first rebooted game. It keeps the overall broad strokes of the story while being its own thing. It ties the stories of the two games together more than the games themselves as the Trinity connection is not really evident until the second game. Alicia Vikander makes a great young Lara Croft that is more rooted in reality but still walking off some rather serious injuries. If this gets a sequel, and I am hoping it will. It will be interesting to see if follows the story of Rise and how it might bring in the more fantastical elements of the game."
"898",1.5,"  One of the worst adaptations i have ever seen. Wrong story, crucial parts of the story skipped and a lara that doesnt match the one in the game."
"899",3.5,"  Some interesting choices were made, but over all it feels like a Tomb Raider movie. And that's really all I wanted."
"900",5,"  I like the Tomb Raider series. I have a full collection of Tomb Raider games on steam. I guess this movie should be adapted from a 9th-generation game, but there are many different places. Laura, played by Alicia Veccan, is excellent and I like it very much. I think the original battle is better than the old 2 and hopefully there will be a second one."
"901",5,"  I am absolutely in love with this movie and although it has a few flaws, as a fan of the video game and know what the intention was story-wise (to take things from both rebooted games and some easter eggs and influences from older games and even movies), this was very well done and for me the video game curse has been broken thoroughly :)"
"902",5,"  Tomb Raider was good. As far as video game movies go, this was one of the best adaptations. Alicia Vikiander doesn't play the global-hopping, alien-fighting Lara Croft of the 90's, however, so if you're thinking this movie is going to have a stupid monster fight at the end, look elsewhere. This movie was more in line with Indiana Jones with a simple plot, good characters, and a really good ending. I was surprised by how much I enjoyed Tomb Raider. It's not without its faults, but for an adventure movie based on a video game, you can do a lot worse."
"903",3.5,"  Solid 7 out of ten. Mostly because Alicia Vikander is excellent."
"904",4,"  Better than Jolie's version! Kids couldn't even watch Jolie's version all the way through they were so bored. This one the couldn't stop watching. Hopefully they will make another one as long as they keep Alicia!"
"905",3,"  Las películas basadas en videojuegos suelen pasar sin pena ni gloria. Adaptar un producto de más de cinco horas (jugando) es un verdadero reto; sin embargo, esta película logra funcionar por si sola y, pese a un comienzo lento y un villano mal ejecutado, tiene varios aciertos como la acción, efectos especiales y la trama con una relación padre e hija bastante bella."
"906",3,"  AV does a great job in the most gloomy version of Lara Croft I ever saw.I never taught I would see a Lara Croft penniless, and less ladylike as this one.The plot is boring."
"907",0.5,"  what a piece of s**t."
"908",4,"  This is a fun movie to watch. Story wise make sense. I like Alicia as Lara Croft."
"909",4,"  Despite the harsh reviews, I really enjoyed the film. Although the script was awfully cliche at times and the story could have been developed further, they stayed true to the game, blending the 2013 reboot's Himiko storyline and Rise of The Tomb Raider's Trinity focus well. Cinematography was one of the highlights of the film, as was Vikander's performance. It was fun, didn't bore me a bit. A great video game adaptation."
"910",3.5,"  Nobody expected this to succeed. Alicia Vikander gives it her all but the story is too thin. However, there was enough momentum in the first and third acts for people to enjoy. It is better the Da Vinci Code series but less so than the stupidly fun National Treasure."
"911",3.5,"  Not the best but still not the worst I give it a solid 7 out of / 10"
"912",3.5,"  The movie was well made , and very fun. It was a nice introduction to the Character of Lara croft. Pleanty of action in the right spots. Well done."
"913",4.5,"  human, emotional and adventurous, enjoyed it"
"914",4,"  4/5 As far as video game adaptations go, this is a damn good one. I'd rank in right up there with Silent Hill ass one of my favorites. While the movie doesn't quite follow the story of the game, it has enough of the elements and little nods to make you go ""oh, that's just like in the game."" Complete with a great performance from Alicia Vikander, I'd say this is a huge step in the right direction for video game adaptations."
"915",4,"  Tomb Raider is a somewhat faithful adaptation of the recent 2013 video game of the same name. The cast of the movie are all great as the characters they play. The visual effects and CGI are noticeable at times but they don't pop and demand your attention. Someone just enjoying the movie will not notice it. The story of the movie is understandable but it definitely could've been done better. The score and other music in the movie is well used. Overall it's a really good and fun action movie."
"916",5,"  I can see how people who have never played ""Tomb Raider Definitive Edition"" or ""Rise of the Tomb Raider"" would give this film a poor rating. For me, as an avid fan of both games, I appreciate how they recreated so much of the games sequences, but also how they made a very enjoyable film version that is appealing for a broader audience. Alicia makes for an amazing Lara, she's strong and capable, but also vulnerable and you feel excited to be part of her journey. People who are comparing the movie to the game and expecting the first to be an exact copy of the later are just crazy."
"917",4,"  Not going to lie, I thought this movie was going to be mediocre-godawful. I loved the game it was based off of, the reboot that square enix did(look it up, its amazing). This movie was solid, it had some very visceral action sequences.. it also had some reminders that ""hey this is a video game superhero"" because she def should have died or been paralyzed by a few things haha. That suspension of disbelief at moments was the only thing I knocked it a star for. Go see it, its a legit action flick, and she kills the role...shame on you jolie...shame lol"
"918",5,"  It was a really fun movie and really felt like the games on edge powerful tension."
"919",5,"  Alicia Vikander is great in this, I also loved the action, 5 stars from me."
"920",5,"  Surprisingly good and exhilarating."
"921",5,"  I really enjoyed Tomb Raider, much more than i expected to. It's a fun throwback to the old Indiana Jones movies, with some great action and set pieces. But it's really Alicia Vikander that sells this thing . Her Lara Croft is more real, more vulnerable than the Angelina Jolie characterization. She is not a superhero, but a human being who makes mistakes, gets injured and really feels like she is in way over head, which adds stakes to her journey. And Alicia is such a talented actress, bringing so much nuance to the role that it is hard to keep your eyes off her. I hope that people give this film a shot, and that it ends up generating sequels. I want to see more of Alicia Vikander as Lara Crioft!"
